SR_NUMBER,USER_ID,SR_TYPE,SR_TYPE_DESC,PRIORITY,GROUP_ID,GROUP_TITLE,GROUP_DESC,DEPT_CODE,DEPT_NAME,DEPT_DIVISION,ADDRESS,LOCATION,NEIGHBORHOOD,ZIPCODE,NEAREST_PARCEL_NO,METHOD_RECEIVED,DATE_CREATED,TIME_RECEIVED,DATE_CLOSED,SR_STATUS,SR_STATUS_FLAG,DATE_STATUS_CHANGE,TIME_STATUS_CHANGE,DATE_LAST_UPDATE,TIME_LAST_UPDATE,PLANNED_HOURS_TOSTART_RESPONSE,PLANNED_RESPONSE_TIME,PLANNED_END_DATE,PLANNED_COMPLETION_DAYS,DATE_DISPATCHED,TIME_DISPATCHED,DATE_REVISED_COMPLETION,DATE_REVISED_COMPLETION_REASON,COLLECTION_SPECIAL_DATE,COLLECTION_DAY,COLLECTION_ROUTE,COLLECTION_DIST,TRANSFER_ALLOW,TRANSFERED_NUM_TIMES,PROPTY_CITY_OWNED_YN,PROPTY_CITY_DEPT_OWNER,STREET_NO,STREET_DIRECTION,STREET_NAME,CITY_ID,STRUCTURE_ID,FLOOR_ID,UNIT_ID,MUNITWNSHP,REQUEST_RETURN_CALL,NUM_BULKY_ITEMS,BULKY_ITEM_1,BULKY_ITEM_2,BULKY_ITEM_3,BULKY_ITEM_4,BULKY_ITEM_5,NUM_TIRES,NUM_FREONS,NUM_SOFABEDS,NUM_POTHOLES,POLICE_DISTRICT,POLICE_RPT_AREA,TRASH_RECYCLE_CART_ID,SEGIDUSNG_XREF,LATITUDE,LONGITUDE,DATE_TIME_RECEIVED,COMMUNITY_COUNCIL_NEIGHBORHOOD,HAM_PAVE_POLYGON_ID
SR07045174,CALLEN,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,5812 ARGUS RD,5812 ARGUS RD - GJ1285441423,COLLEGE HILL,45224,23600020189,PHONE,2007 Jun 11 12:00:00 AM,12:35 PM,2007 Jun 13 12:00:00 AM,CLOSED,CLOSED,2007 Jun 13 12:00:00 AM,2:06 PM,2007 Jun 13 12:00:00 AM,2:06 PM,48,6/13/2007,2007 Jul 11 12:00:00 AM,30,,,,,,FRIDAY,18,1,Y,0,,,"5,812",,ARGUS RD,CINC,,,,,,0,,,,,,0,0,0,0,5,486,,GJ1285441423,39.19601821,-84.53520489,6/11/2007,COLLEGE HILL,
SR07040328,DCOTTRELL,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,5343 HAMILTON AV,5343 HAMILTON AV - GJ1191540265,COLLEGE HILL,45224,23000050003,PHONE,2007 May 22 12:00:00 AM,6:52 PM,2007 May 23 12:00:00 AM,CLOSED,CLOSED,2007 May 23 12:00:00 AM,7:09 AM,2007 May 23 12:00:00 AM,7:09 AM,48,5/24/2007,2007 May 25 12:00:00 AM,3,,,,,,FRIDAY,33,3,Y,0,,,"5,343",,HAMILTON AV,CINC,,,,,,0,,,,,,0,0,0,0,5,426,,GJ1191540265,39.18582417,-84.54642446,5/22/2007,COLLEGE HILL,
SR07040361,TSEXTON,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,586 TERRACE AV,586 TERRACE AV - GJ1364735514,CLIFTON,45220,21400020033,PHONE,2007 May 23 12:00:00 AM,7:48 AM,2007 May 23 12:00:00 AM,CLOSED,CLOSED,2007 May 23 12:00:00 AM,2:52 PM,2007 May 23 12:00:00 AM,2:52 PM,48,5/25/2007,2007 May 26 12:00:00 AM,3,,,,,,THURSDAY,31,3,Y,0,,,586,,TERRACE AV,CINC,,,,,,0,,,,,,0,0,0,0,5,343,,GJ1364735514,39.14262298,-84.52788591,5/23/2007,CLIFTON,
SR07037060,TSEXTON,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,3003 CLIFTON AV,W MARTIN LUTHER KING JR DR & CLIFTON AV - GJ1434534722,CUF,45220,10100060149,PHONE,2007 May 10 12:00:00 AM,11:01 AM,2007 May 11 12:00:00 AM,CLOSED,CLOSED,2007 May 11 12:00:00 AM,7:31 AM,2007 May 11 12:00:00 AM,7:31 AM,48,5/12/2007,2007 May 13 12:00:00 AM,3,,,,,,THURSDAY,32,3,Y,0,,,"3,003",,CLIFTON AV,CINC,,,,,,0,,,,,,0,0,0,0,5,331,,GJ1434534722,39.13532504,-84.52007258,5/10/2007,CORRYVILLE - HEIGHTS,I-GJ14343472
SR07043694,RMCCRAY,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,1029 KINGSTON PL,1029 KINGSTON PL - GJ1114831898,EAST PRICE HILL,45204,17500130046,PHONE,2007 Jun 05 12:00:00 AM,1:35 PM,2007 Jul 05 12:00:00 AM,CLOSED,CLOSED,2007 Jul 05 12:00:00 AM,10:28 AM,2007 Jul 05 12:00:00 AM,10:28 AM,0,6/5/2007,2007 Jun 08 12:00:00 AM,3,,,,,,MONDAY,48,4,Y,1,,,"1,029",,KINGSTON PL,CINC,,,,,,0,,,,,,0,0,0,0,3,222,,GJ1114831898,39.11067829,-84.55790515,6/5/2007,EAST PRICE HILL,S-HAM02313
SR07060876,JYOUNT,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,6102 MONTGOMERY RD,RIDGE AV & MONTGOMERY RD - GJ2222340146,PLEASANT RIDGE,45213,12500010001,PHONE,2007 Aug 13 12:00:00 AM,11:53 AM,2007 Aug 15 12:00:00 AM,CLOSED,CLOSED,2007 Aug 15 12:00:00 AM,1:09 PM,2007 Aug 15 12:00:00 AM,1:09 PM,0,8/13/2007,2007 Sep 12 12:00:00 AM,30,8/13/2007,12:04 PM,,,,TUESDAY,4,2,Y,1,,,"6,102",,MONTGOMERY RD,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,2,492,,GJ2222340146,39.18217259,-84.42722492,8/13/2007,PLEASANT RIDGE,I-GJ22224014
SR07053372,CCOLEMAN,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,6098 PAWNEE DR,PAWNEE DR & W NORTH BEND RD - GJ1100642205,COLLEGE HILL,45224,23200020002,INTERNET,2007 Jul 13 12:00:00 AM,3:31 PM,2007 Jul 17 12:00:00 AM,CLOSED,CLOSED,2007 Jul 17 12:00:00 AM,1:58 PM,2007 Jul 17 12:00:00 AM,1:58 PM,48,7/15/2007,2007 Jul 16 12:00:00 AM,3,,,,,,FRIDAY,36,3,Y,0,,,"6,098",,PAWNEE DR,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,5,435,,GJ1100642205,39.20350024,-84.55633226,7/13/2007,COLLEGE HILL,I-GJ11004220
SR07057403,CCOLEMAN,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,6102 MONTGOMERY RD,MONTGOMERY RD & RIDGE AV - GJ2222340146,PLEASANT RIDGE,45213,12500010001,INTERNET,2007 Jul 27 12:00:00 AM,7:41 PM,2007 Jul 31 12:00:00 AM,CLOSED,CLOSED,2007 Jul 31 12:00:00 AM,9:22 AM,2007 Jul 31 12:00:00 AM,9:22 AM,48,7/29/2007,2007 Jul 30 12:00:00 AM,3,,,,,,TUESDAY,4,2,Y,0,,,"6,102",,MONTGOMERY RD,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,2,492,,GJ2222340146,39.18217259,-84.42722492,7/27/2007,PLEASANT RIDGE,I-GJ22224014
SR07055418,TSEXTON,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,3400 ORMOND AV,3400 ORMOND AV - GJ1421035596,CLIFTON,45220,21400040110,PHONE,2007 Jul 20 12:00:00 AM,2:45 PM,2007 Jul 24 12:00:00 AM,CLOSED,CLOSED,2007 Jul 24 12:00:00 AM,7:33 AM,2007 Jul 24 12:00:00 AM,7:33 AM,48,7/22/2007,2007 Jul 23 12:00:00 AM,3,,,,,,THURSDAY,31,3,Y,0,,,"3,400",,ORMOND AV,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,5,342,,GJ1421035596,39.14322321,-84.52135049,7/20/2007,CLIFTON,S-HAM05438
SR07023862,SLWHITE,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,313 MCGREGOR AV,313 MCGREGOR AV - GJ1584533346,MT. AUBURN,45219,00890002CD01,PHONE,2007 Mar 24 12:00:00 AM,9:16 AM,2007 Jul 05 12:00:00 AM,CLOSED,CLOSED,2007 Jul 05 12:00:00 AM,10:31 AM,2007 Jul 05 12:00:00 AM,10:31 AM,48,3/26/2007,2007 Mar 27 12:00:00 AM,3,,,,,,THURSDAY,45,4,Y,0,,,313,,MCGREGOR AV,CINC,,,,,,0,,,,,,0,0,0,0,4,35,,GJ1584533346,39.12256508,-84.50316691,3/24/2007,MOUNT AUBURN,
SR07034445,JYOUNT,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,3339 S WOODMONT AV,3339 S WOODMONT AV - GJ2261539611,PLEASANT RIDGE,45213,12600020063,PHONE,2007 May 03 12:00:00 AM,12:11 PM,2007 May 09 12:00:00 AM,CLOSED,CLOSED,2007 May 09 12:00:00 AM,7:31 AM,2007 May 09 12:00:00 AM,7:31 AM,0,5/3/2007,2007 May 06 12:00:00 AM,3,5/3/2007,12:15 PM,,,,TUESDAY,2,2,Y,1,,,"3,339",S,WOODMONT AV,CINC,,,,,,0,,,,,,0,0,0,0,2,495,,GJ2261539611,39.17726324,-84.42286327,5/3/2007,PLEASANT RIDGE,
SR07030853,ATHOMPSON,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,273 EARNSHAW AV,273 EARNSHAW AV - GJ1571533146,MT. AUBURN,45219,8700060001,PHONE,2007 Apr 20 12:00:00 AM,10:23 AM,2007 Apr 24 12:00:00 AM,CLOSED,CLOSED,2007 Apr 24 12:00:00 AM,8:49 AM,2007 Apr 24 12:00:00 AM,8:49 AM,48,4/22/2007,2007 May 20 12:00:00 AM,30,,,,,,THURSDAY,44,4,Y,0,,,273,,EARNSHAW AV,CINC,,,,,,0,,,,,,0,0,0,0,4,34,,GJ1571533146,39.12079405,-84.50473473,4/20/2007,MOUNT AUBURN,
SR07034834,CALLEN,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,6536 BEECHMONT AV,6536 BEECHMONT AV - GJ2686629585,MT. WASHINGTON,45230,200010012,PHONE,2007 May 04 12:00:00 AM,8:18 AM,2007 May 07 12:00:00 AM,CLOSED,CLOSED,2007 May 07 12:00:00 AM,10:37 AM,2007 May 07 12:00:00 AM,10:37 AM,48,5/6/2007,2007 Jun 03 12:00:00 AM,30,,,,,,WEDNESDAY,6,2,Y,0,,,"6,536",,BEECHMONT AV,CINC,,,,,,0,,,,,,0,0,0,0,2,166,,GJ2686629585,39.08591539,-84.37705256,5/4/2007,MOUNT WASHINGTON,
SR07033787,TSEXTON,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,2576 WESTWOOD NORTHERN BLVD,2576 WESTWOOD NORTHERN BLVD - GJ0878036050,WESTWOOD,45211,20900040100,PHONE,2007 May 02 12:00:00 AM,9:10 AM,2007 May 03 12:00:00 AM,CLOSED,CLOSED,2007 May 03 12:00:00 AM,10:03 AM,2007 May 03 12:00:00 AM,10:03 AM,48,5/4/2007,2007 May 05 12:00:00 AM,3,,,,,,FRIDAY,22,2,Y,0,,,"2,576",,WESTWOOD NORTHERN BLVD,CINC,,,,,,0,,,,,,0,0,0,0,3,287,,GJ0878036050,39.14862864,-84.58398781,5/2/2007,WESTWOOD,I-GJ08783604
SR07026196,TSEXTON,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,993 COVEDALE AV,993 COVEDALE AV - GJ0690731973,WEST PRICE HILL,45238,01800A800567,PHONE,2007 Mar 30 12:00:00 AM,10:10 AM,2007 Apr 03 12:00:00 AM,CLOSED,CLOSED,2007 Apr 03 12:00:00 AM,12:46 PM,2007 Apr 03 12:00:00 AM,12:46 PM,48,4/1/2007,2007 Apr 02 12:00:00 AM,3,,,,,,MONDAY,12,1,Y,0,,,993,,COVEDALE AV,CINC,,,,,,0,,,,,,0,0,0,0,3,252,,GJ0690731973,39.11237118,-84.60690305,3/30/2007,WEST PRICE HILL,
SR07076930,WMELSON,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,3920 GLENWAY AV,3920 GLENWAY AV - GJ0935132256,WEST PRICE HILL,45205,17400050034,PHONE,2007 Oct 18 12:00:00 AM,1:12 PM,2007 Oct 19 12:00:00 AM,CLOSED,CLOSED,2007 Oct 19 12:00:00 AM,8:12 AM,2007 Oct 19 12:00:00 AM,8:12 AM,0,10/18/2007,2007 Nov 17 12:00:00 AM,30,10/18/2007,1:18 PM,,,,MONDAY,44,4,Y,1,,,"3,920",,GLENWAY AV,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,3,253,,GJ0935132256,39.11433851,-84.57856507,10/18/2007,WEST PRICE HILL,
SR07076753,PGILLIAM,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,5923 MADISON RD,WARD ST & MADISON RD - GJ2534637830,MADISONVILLE,45227,3600020077,PHONE,2007 Oct 17 12:00:00 AM,5:42 PM,2007 Oct 17 12:00:00 AM,CLOSED,CLOSED,2007 Oct 17 12:00:00 AM,8:57 PM,2007 Oct 17 12:00:00 AM,8:57 PM,48,10/19/2007,2007 Nov 16 12:00:00 AM,30,,,,,,WEDNESDAY,5,1,Y,0,,,"5,923",,MADISON RD,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,2,144,,GJ2534637830,39.1605263,-84.39187813,10/17/2007,MADISONVILLE,I-GJ25343783
SR07074308,TSEXTON,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,6098 BELMONT AV,6098 BELMONT AV - GJ1044541918,COLLEGE HILL,45224,22800020322,PHONE,2007 Oct 08 12:00:00 AM,2:35 PM,2007 Oct 16 12:00:00 AM,CLOSED,CLOSED,2007 Oct 16 12:00:00 AM,11:43 AM,2007 Oct 16 12:00:00 AM,11:43 AM,48,10/10/2007,2007 Oct 11 12:00:00 AM,3,,,,,,FRIDAY,36,3,Y,0,,,"6,098",,BELMONT AV,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,5,435,,GJ1044541918,39.20105726,-84.56291423,10/8/2007,COLLEGE HILL,I-GJ10424191
SR07074853,WMELSON,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,5014 WEST HIGH ST,FERGUSON PL & GLENWAY AV - GJ0709233475,WEST PRICE HILL,45238,18300010023,PHONE,2007 Oct 09 12:00:00 AM,1:43 PM,2007 Oct 16 12:00:00 AM,CLOSED,CLOSED,2007 Oct 16 12:00:00 AM,11:46 AM,2007 Oct 16 12:00:00 AM,11:46 AM,0,10/9/2007,2007 Nov 08 12:00:00 AM,30,,,,,,MONDAY,29,2,Y,1,,,"5,014",,WEST HIGH ST,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,3,262,,GJ0709233475,39.12584567,-84.60429911,10/9/2007,WEST PRICE HILL,I-GJ07093346
SR07074288,PGILLIAM,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,4863 GLENWAY AV,GLENWAY AV & GUERLEY RD - GJ0755732666,WEST PRICE HILL,45238,01800A800162,PHONE,2007 Oct 08 12:00:00 AM,1:47 PM,2007 Oct 16 12:00:00 AM,CLOSED,CLOSED,2007 Oct 16 12:00:00 AM,11:44 AM,2007 Oct 16 12:00:00 AM,11:44 AM,0,10/8/2007,2007 Nov 07 12:00:00 AM,30,10/8/2007,1:48 PM,,,,MONDAY,11,1,Y,1,,,"4,863",,GLENWAY AV,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,3,251,,GJ0755732666,39.1184576,-84.59916338,10/8/2007,WEST PRICE HILL,I-GJ07563266
SR07076086,WMELSON,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,4800 GLENWAY AV,4800 GLENWAY AV - GJ0772932501,WEST PRICE HILL,45238,18000800483,PHONE,2007 Oct 15 12:00:00 AM,2:41 PM,2007 Oct 16 12:00:00 AM,CLOSED,CLOSED,2007 Oct 16 12:00:00 AM,10:20 AM,2007 Oct 16 12:00:00 AM,10:20 AM,0,10/15/2007,2007 Nov 14 12:00:00 AM,30,,,,,,MONDAY,43,4,Y,1,,,"4,800",,GLENWAY AV,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,3,255,,GJ0772932501,39.11692706,-84.59723507,10/15/2007,WEST PRICE HILL,
SR07081420,CALLEN,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,2138 W NORTH BEND RD,2138 W NORTH BEND RD - GJ1046442107,MT. AIRY,45224,22800020153,PHONE,2007 Nov 09 12:00:00 AM,9:50 AM,2007 Nov 26 12:00:00 AM,CLOSED,CLOSED,2007 Nov 26 12:00:00 AM,12:09 PM,2007 Nov 26 12:00:00 AM,12:09 PM,48,11/11/2007,2007 Dec 09 12:00:00 AM,30,,,,,,FRIDAY,35,3,Y,0,,,"2,138",W,NORTH BEND RD,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,5,432,,GJ1046442107,39.20274834,-84.56264268,11/9/2007,COLLEGE HILL,
SR07075862,VBANKS,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,2147 W NORTH BEND RD,W NORTH BEND RD & KIPLING AV - GJ1046142045 W NORTH BEND RD AND KIPLING AV,MT. AIRY,45224,22800020177,PHONE,2007 Oct 15 12:00:00 AM,8:29 AM,2007 Oct 16 12:00:00 AM,CLOSED,CLOSED,2007 Oct 16 12:00:00 AM,10:28 AM,2007 Oct 16 12:00:00 AM,10:28 AM,48,10/17/2007,2007 Nov 14 12:00:00 AM,30,,,,,,FRIDAY,35,3,Y,0,,,"2,147",W,NORTH BEND RD,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,5,435,,GJ1046142045,39.20219268,-84.56269343,10/15/2007,COLLEGE HILL,I-GJ10434204
SR07083174,CCOLEMAN,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,801 MANNINGTON AV,801 MANNINGTON AV - GJ2255133658,MT. LOOKOUT,45226,1900010129,INTERNET,2007 Nov 19 12:00:00 AM,8:07 PM,2007 Nov 26 12:00:00 AM,CLOSED,CLOSED,2007 Nov 26 12:00:00 AM,12:12 PM,2007 Nov 26 12:00:00 AM,12:12 PM,0,11/20/2007,2007 Nov 23 12:00:00 AM,4,,,,,,WEDNESDAY,0,4,Y,1,,,801,,MANNINGTON AV,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,2,103,,GJ2255133658,39.12368808,-84.42556225,11/19/2007,MOUNT LOOKOUT,
SR07072035,CALLEN,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,3101 W 8TH ST,W 8TH ST & HAWTHORNE AV - GJ1077831344,EAST PRICE HILL,45205,17500160215,PHONE,2007 Oct 01 12:00:00 AM,10:28 AM,2007 Oct 16 12:00:00 AM,CLOSED,CLOSED,2007 Oct 16 12:00:00 AM,11:45 AM,2007 Oct 16 12:00:00 AM,11:45 AM,0,10/1/2007,2007 Oct 04 12:00:00 AM,3,10/1/2007,10:31 AM,,,,MONDAY,39,3,Y,1,,,"3,101",W,8TH ST,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,3,219,,GJ1077831344,39.10578478,-84.56235496,10/1/2007,EAST PRICE HILL,I-GJ10773134
SR07075543,RENGRAM,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,6237 BEECHVIEW CIR,6237 BEECHVIEW CIR - GJ2299840556,KENNEDY HEIGHTS,45213,12800040013,PHONE,2007 Oct 12 12:00:00 AM,9:40 AM,2007 Oct 16 12:00:00 AM,CLOSED,CLOSED,2007 Oct 16 12:00:00 AM,11:15 AM,2007 Oct 16 12:00:00 AM,11:15 AM,0,10/12/2007,2007 Nov 11 12:00:00 AM,30,,,,,,TUESDAY,4,2,Y,1,,,"6,237",,BEECHVIEW CIR,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,2,501,,GJ2299840556,39.18567391,-84.41812136,10/12/2007,KENNEDY HEIGHTS,
SR07083492,TSEXTON,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,732 GLENSHIRE AV,732 GLENSHIRE AV - GJ2254733590,MT. LOOKOUT,45226,1900010208,PHONE,2007 Nov 21 12:00:00 AM,10:33 AM,2007 Nov 26 12:00:00 AM,CLOSED,CLOSED,2007 Nov 26 12:00:00 AM,12:14 PM,2007 Nov 26 12:00:00 AM,12:14 PM,0,11/21/2007,2007 Dec 21 12:00:00 AM,30,,,,,,WEDNESDAY,0,4,Y,1,,,732,,GLENSHIRE AV,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,2,103,,GJ2254733590,39.12307459,-84.42562654,11/21/2007,MOUNT LOOKOUT,
SR08028840,TSEXTON,CNSTRCTN,"CONSTRUCTION, STATUS",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,6415 MADISON RD,6415 MADISON RD - GJ2596037792,MADISONVILLE,45227,3500040147,PHONE,2008 Apr 25 12:00:00 AM,2:54 PM,2008 Apr 28 12:00:00 AM,CLOSED,CLOSED,2008 Apr 28 12:00:00 AM,7:59 AM,2008 Apr 28 12:00:00 AM,7:59 AM,48,4/27/2008,2008 Apr 28 12:00:00 AM,3,,,,,,WEDNESDAY,13,1,Y,0,,,"6,415",,MADISON RD,CINC,,,,CINCINNATI,,0,,,,,,0,0,0,0,2,144,,GJ2596037792,39.16001829,-84.38479184,4/25/2008,MADISONVILLE,I-GJ25963779
SR06085605,DTHOMAS,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,4728 READING RD,4728 READING RD - GJ1870738579 READING RD AND SHOWCASE DR,BOND HILL,45237,11900030047,PHONE,2006 Jul 16 12:00:00 AM,3:21 AM,2006 Jul 18 12:00:00 AM,CLOSED,CLOSED,2006 Jul 18 12:00:00 AM,10:50 AM,2006 Jul 18 12:00:00 AM,10:50 AM,48,7/18/2006,2006 Aug 15 12:00:00 AM,30,,,,,,,,,Y,0,,,"4,728",,READING RD,CINC,,,,,,0,,,,,,0,0,0,0,4,,,GJ1870738579,39.17089254,-84.46833886,7/16/2006,BOND HILL,S-HAM60112
SR06085644,CCOLEMAN,DMGCLM,"CONSTRUCTION, DAMAGE CLAIM",STANDARD,131,DT-CNSTRCTNMNGMNT,DOTE-CONSTRUCTION MANAGEMENT,DOTE,DEPT OF TRANS AND ENG,DOTE-ENGINEERING,4144 PAXTON WOODS DR,4144 PAXTON WOODS DR - GJ2324436707,OAKLEY,45209,5000070302,PHONE,2006 Jul 16 12:00:00 AM,5:12 PM,2006 Jul 18 12:00:00 AM,CLOSED,CLOSED,2006 Jul 18 12:00:00 AM,12:08 PM,2006 Jul 18 12:00:00 AM,12:08 PM,48,7/18/2006,2006 Aug 15 12:00:00 AM,30,,,,,,WEDNESDAY,20,3,Y,0,,,"4,144",,PAXTON WOODS DR,CINC,,,,,,0,,,,,,0,0,0,0,2,,,GJ2324436707,39.15289114,-84.41649671,7/16/2006,OAKLEY,
